Scheme Code	Scheme Name	Asset Value	Date	ISIN Growth	ISIN Reinvestment
144851	Kotak FMP Series 243-Direct Plan - Payout of Income Distribution cum capital withdrawal Option	13.43706333	11-Apr-2022	INF174KA1574	-
144850	Kotak FMP Series 243-Direct Plan -Growth Option	13.43717344	11-Apr-2022	INF174KA1566	-
144848	Kotak FMP Series 243-Regular Plan-Growth Option	13.30003554	11-Apr-2022	INF174KA1541	-
145005	Kotak FMP Series 245 -Regular Plan-Payout of Income Distribution cum capital withdrawal Option	12.59072787	08-Nov-2021	INF174KA1632	-
145006	Kotak FMP Series 245-Direct Plan-Growth Option	12.70298177	08-Nov-2021	INF174KA1640	-
145007	Kotak FMP Series 245-Direct Plan-Payout of Income Distribution cum capital withdrawal Option	12.70295706	08-Nov-2021	INF174KA1657	-
145004	Kotak FMP Series 245-Regular Plan-Growth Option	12.59073449	08-Nov-2021	INF174KA1624	-
145086	Kotak FMP Series 246 - Direct Plan - Growth Option	12.90273312	22-Nov-2021	INF174KA1681	-
145085	Kotak FMP Series 246 - Regular Plan - Payout of Income Distribution cum capital withdrawal Option	12.72832775	22-Nov-2021	INF174KA1673	-
145083	Kotak FMP Series 246 -Direct plan - Payout of Income Distribution cum capital withdrawal Option	12.90274338	22-Nov-2021	INF174KA1699	-
145084	Kotak FMP Series 246 -Regular Plan - Growth oPtion	12.7283301	22-Nov-2021	INF174KA1665	-
145189	Kotak FMP Series 247 - Regular Plan -Payout of Income Distribution cum capital withdrawal Option	13.31228831	28-Apr-2022	INF174KA1715	-
145187	Kotak FMP Series 247 -Direct Plan -Growth option	13.44935518	28-Apr-2022	INF174KA1723	-
145188	Kotak FMP Series 247 -Regular Plan - Growth option	13.31228991	28-Apr-2022	INF174KA1707	-
145240	Kotak FMP Series 248 - Direct Plan -Growth Option	13.38646144	04-May-2022	INF174KA1764	-
145239	Kotak FMP Series 248 - Direct Plan -Payout of Income Distribution cum capital withdrawal Option	13.38586533	04-May-2022	INF174KA1772	-
145242	Kotak FMP Series 248 -Regular Plan - Growth Option	13.22926017	04-May-2022	INF174KA1749	-
145241	Kotak FMP Series 248- Regular Plan - Payout of Income Distribution cum capital withdrawal Option	13.22925938	04-May-2022	INF174KA1756	-
145381	Kotak FMP Series 250-Direct Plan-Growth Option	13.34762174	01-Jun-2022	INF174KA1848	-
145379	Kotak FMP Series 250-Regular plan-growth option	13.20424391	01-Jun-2022	INF174KA1822	-
145380	Kotak FMP Series 250-regular plan-Payout of Income Distribution cum capital withdrawal Option	13.20424549	01-Jun-2022	INF174KA1830	-
145588	Kotak FMP Series 251-1265 days-Direct Paln-Gwoth option	13.12114853	10-May-2022	INF174KA1AA2	-
145586	Kotak Fmp series 251-1265 days-Direct Plan-Payout of Income Distribution cum capital withdrawal option	13.12116252	10-May-2022	INF174KA1AB0	-
145587	Kotak FMP Series 251-1265 days-Regular Plan-Growth Option	12.97486315	10-May-2022	INF174KA1988	-
145637	Kotak FMP Series 252-1261 days Direct plan-Growth option	13.11681592	17-May-2022	INF174KA1AE4	-
145635	Kotak FMP Series 252-1261 days-Regular Plan-Payout of Income Distribution cum capital withdrawal option	12.9815316	17-May-2022	INF174KA1AD6	-
145634	Kotak FMP Series 252-1261days-Regular Plan-Growth Option	12.98157108	17-May-2022	INF174KA1AC8	-
145714	Kotak FMP Series 253-1260 days -Regular paln-Payout of Income Distribution cum capital withdrawal option	12.98902272	19-May-2022	INF174KA1AH7	-
145715	Kotak FMP Series 253-1260 days-direct paln-Payout of Income Distribution cum capital withdrawal option	13.03361067	19-May-2022	INF174KA1AJ3	-
145716	Kotak FMP Series 253-1260 days-direct plan-growth option	13.03392081	19-May-2022	INF174KA1AI5	-
145713	Kotak FMP Series 253-1260 days-Regular plan-Growth option	12.98900473	19-May-2022	INF174KA1AG9	-
145783	Kotak FMP Series 254-Direct Plan-Growth Option	13.00183135	17-May-2022	INF174KA1AM7	-
145786	Kotak FMP Series 254-Regular Plan-Growth Option	12.91308238	17-May-2022	INF174KA1AK1	-
145902	Kotak FMP Series 255-Direct Plan-Growth n	12.94248128	24-May-2022	INF174KA1AQ8	-
145900	Kotak FMP Series 255-Regular Plan-Growth Option	12.83613329	24-May-2022	INF174KA1AO3	-
145903	Kotak FMP Series 255-Regular Plan-Payout of Income Distribution cum capital withdrawal option	12.8361331	24-May-2022	INF174KA1AP0	-
145961	Kotak FMP Series 256-Direct Plan-Growth Option	13.10759909	03-Jun-2022	INF174KA1AU0	-
145962	Kotak FMP Series 256-Direct Plan-Payout of Income Distribution cum capital withdrawal option	13.10760703	03-Jun-2022	INF174KA1AV8	-
145959	Kotak FMP Series 256-Regular Plan-Growth Option	12.88506434	03-Jun-2022	INF174KA1AS4	-
145960	Kotak FMP Series 256-Regular Plan-Payout of Income Distribution cum capital withdrawal option	12.8850647	03-Jun-2022	INF174KA1AT2	-
146045	Kotak FMP Series 257-Direct plan-Growth Option	12.96525676	30-Jun-2022	INF174KA1AY2	-
146047	Kotak FMP Series 257-Direct Plan-Payout of Income Distribution cum capital withdrawal option	12.969282	30-Jun-2022	INF174KA1AZ9	-
146048	Kotak FMP Series 257-Regular Plan-Growth Option	12.87555804	30-Jun-2022	INF174KA1AW6	-
146046	Kotak FMP Series 257-Regular Plan-Payout of Income Distribution cum capital withdrawal option	12.875558	30-Jun-2022	INF174KA1AX4	-
146284	kotak FMP Series 259 -Direct Plan-Growth Option	12.97860854	18-Jul-2022	INF174KA1BO1	-
146283	kotak FMP Series 259-Regular Plan-Growth Option	12.88881745	18-Jul-2022	INF174KA1BM5	-
146282	kotak FMP Series 259-Regular Plan-Payout of Income Distribution cum capital withdrawal option	12.88880733	18-Jul-2022	INF174KA1BN3	-
146327	kotak FMP Series 261-Direct Plan-Growth Option	12.96057774	26-Jul-2022	INF174KA1BW4	-
146324	kotak FMP Series 261-direct plan-Payout of Income Distribution cum capital withdrawal option	12.96058051	26-Jul-2022	INF174KA1BX2	-
146326	kotak FMP Series 261-Regular Plan-Growth Option	12.87105257	26-Jul-2022	INF174KA1BU8	-
146325	kotak FMP Series 261-Regular Plan-Payout of Income Distribution cum capital withdrawal option	12.87104727	26-Jul-2022	INF174KA1BV6	-
146605	Kotak FMP Series 263-1203 days- Direct Plan- Growth	12.6819527	16-Jun-2022	INF174KA1CO9	-
146607	Kotak FMP Series 263-1203 days- Regular plan- Growth	12.59863129	16-Jun-2022	INF174KA1CM3	-
146604	Kotak FMP Series 263-1203 days- Regular plan- Payout of Income Distribution cum capital withdrawal option	12.59855017	16-Jun-2022	INF174KA1CN1	-
146834	Kotak FMP Series 265-Direct Plan-Growth Option	12.69654831	21-Jun-2022	INF174KA1CW2	-
146833	Kotak FMP Series 265-Regular Plan-Growth Option	12.63440111	21-Jun-2022	INF174KA1CU6	-
147021	Kotak FMP Series 267-Direct PLan-Growth Option	12.59107946	23-Jun-2022	INF174KA1DK5	-
147022	Kotak FMP Series 267-Regular Plan-Growth Option	12.52322615	23-Jun-2022	INF174KA1DI9	-
147019	Kotak FMP series 267-Regular Plan-Payout of Income Distribution cum capital withdrawal option	12.52323003	23-Jun-2022	INF174KA1DJ7	-
149139	Kotak FMP Series 292 - Direct Plan - Growth	12.7878	25-Aug-2025	INF174KA1HM2	-
149138	Kotak FMP Series 292 - Direct Plan - IDCW Payout	12.7878	25-Aug-2025	INF174KA1HN0	-
149136	Kotak FMP Series 292 - Regular Plan - Growth	12.634	25-Aug-2025	INF174KA1HK6	-
149137	Kotak FMP Series 292 - Regular Plan - IDCW Payout	12.634	25-Aug-2025	INF174KA1HL4	-
150319	Kotak FMP Series 294-105 days - Regular Plan - IDCW Payout	10.1171	08-Jul-2022	INF174KA1IV1	-
150318	Kotak FMP Series 294-105 days-Regular Plan-Growth	10.117	08-Jul-2022	INF174KA1IU3	-
150321	Kotak FMP Series 294-Direct Plan-IDCW Payout	10.1214	08-Jul-2022	INF174KA1IX7	-
150320	Kotak FMP Series-294-105 days-Direct Plan- Growth	10.1214	08-Jul-2022	INF174KA1IW9	-
150601	Kotak FMP Series 296-Direct Plan-Growth	10.16263521	29-Nov-2022	INF174KA1JI6	-
150599	Kotak FMP Series 296-Direct Plan-IDCW Payout	10.16266929	29-Nov-2022	INF174KA1JJ4	-
150600	Kotak FMP Series 296-Regular Plan-Growth	10.15854288	29-Nov-2022	INF174KA1JG0	-
150598	Kotak FMP Series 296-Regular Plan-IDCW Payout	10.15854161	29-Nov-2022	INF174KA1JH8	-
150784	Kotak FMP Series 297-Direct Plan- Payout of IDCW	10.30571165	20-Mar-2023	INF174KA1KF0	-
150783	Kotak FMP Series 297-Direct Plan-Growth	10.30571469	20-Mar-2023	INF174KA1KE3	-
150781	Kotak FMP Series 297-Regular Plan- Payout of IDCW	10.29459473	20-Mar-2023	INF174KA1KD5	-
150782	Kotak FMP Series 297-Regular Plan-Growth	10.29456638	20-Mar-2023	INF174KA1KC7	-
150947	Kotak FMP Series 299 - Direct Plan - Growth	10.21490534	13-Mar-2023	INF174KA1KS3	-
150944	Kotak FMP Series 299 - Regular Plan - Growth	10.21033009	13-Mar-2023	INF174KA1KQ7	-
150945	Kotak FMP Series 299 - Regular Plan - IDCW Payout	10.21026351	13-Mar-2023	INF174KA1KR5	-
151174	Kotak FMP Series 300 - Direct Plan - Growth	12.1456	25-Aug-2025	INF174KA1KX3	-
151175	Kotak FMP Series 300 - Direct Plan - IDCW Payout	12.1457	25-Aug-2025	INF174KA1KY1	-
151172	Kotak FMP Series 300 - Regular Plan - Growth	12.1127	25-Aug-2025	INF174KA1KV7	-
151173	Kotak FMP Series 300 - Regular Plan - IDCW Payout	12.1131	25-Aug-2025	INF174KA1KW5	-
151247	Kotak FMP Series 302 - Direct Plan - Growth	10.17723913	23-Mar-2023	INF174KA1LH4	-
151245	Kotak FMP Series 302 - Direct Plan - IDCW	10.17720868	23-Mar-2023	INF174KA1LI2	-
151244	Kotak FMP Series 302 - Regular Plan - Growth	10.17457357	23-Mar-2023	INF174KA1LF8	-
151246	Kotak FMP Series 302 - Regular Plan - IDCW	10.17457703	23-Mar-2023	INF174KA1LG6	-
151266	Kotak FMP Series 303 - Direct Plan - Growth	10.38038738	03-Jul-2023	INF174KA1LL6	-
151263	Kotak FMP Series 303 - Direct Plan - IDCW	10.38167708	03-Jul-2023	INF174KA1LM4	-
151264	Kotak FMP Series 303 - Regular Plan - Growth	10.37238008	03-Jul-2023	INF174KA1LJ0	-
151265	Kotak FMP Series 303 - Regular Plan - IDCW	10.37239582	03-Jul-2023	INF174KA1LK8	-
151286	Kotak FMP Series 304-Direct Plan-Growth Option	12.5372	25-Aug-2025	INF174KA1LP7	-
151287	Kotak FMP Series 304-Direct Plan-Payout of IDCW	12.536	25-Aug-2025	INF174KA1LQ5	-
151285	Kotak FMP Series 304-Regular Plan-Growth Option	12.5265	25-Aug-2025	INF174KA1LN2	-
151288	Kotak FMP Series 304-Regular Plan-Payout of IDCW	12.5264	25-Aug-2025	INF174KA1LO0	-
151316	Kotak FMP Series 305 - Direct Plan - Growth	12.0762	25-Aug-2025	INF174KA1LT9	-
151317	Kotak FMP Series 305 - Direct Plan - IDCW	12.0761	25-Aug-2025	INF174KA1LU7	-
151315	Kotak FMP Series 305 - Regular Plan - Growth	12.0291	25-Aug-2025	INF174KA1LR3	-
151318	Kotak FMP Series 305 - Regular Plan - IDCW	12.0291	25-Aug-2025	INF174KA1LS1	-
151360	Kotak FMP Series 306 - Direct Plan - Growth	10.18230576	25-Apr-2023	INF174KA1LY9	-
151361	Kotak FMP Series 306 - Direct Plan - IDCW Payout	10.18296927	25-Apr-2023	INF174KA1LZ6	-
151359	Kotak FMP Series 306 - Regular Plan - Growth	10.17967887	25-Apr-2023	INF174KA1LW3	-
151362	Kotak FMP Series 306 - Regular Plan - IDCW Payout	10.17961978	25-Apr-2023	INF174KA1LX1	-
151510	Kotak FMP Series 307 - Direct Plan - Growth	10.19244183	31-May-2023	INF174KA1MO8	-
151508	Kotak FMP Series 307 - Direct Plan - IDCW Payout	10.19244228	31-May-2023	INF174KA1MP5	-
151507	Kotak FMP Series 307 - Regular Plan - Growth	10.18863731	31-May-2023	INF174KA1MM2	-
151509	Kotak FMP Series 307 - Regular Plan - IDCW Payout	10.18863674	31-May-2023	INF174KA1MN0	-
151681	Kotak FMP Series 308 - Direct Plan - Growth	12.1281	25-Aug-2025	INF174KA1NG2	-
151682	Kotak FMP Series 308 - Direct Plan - IDCW Payout	12.1274	25-Aug-2025	INF174KA1NH0	-
151679	Kotak FMP Series 308 - Regular Plan - Growth	12.0354	25-Aug-2025	INF174KA1NE7	-
151680	Kotak FMP Series 308 - Regular Plan - IDCW Payout	12.0354	25-Aug-2025	INF174KA1NF4	-
151677	Kotak FMP Series 309 - Direct Plan - Growth	10.17985924	22-Jun-2023	INF174KA1NK4	-
151675	Kotak FMP Series 309 - Regular Plan - Growth	10.17723046	22-Jun-2023	INF174KA1NI8	-
151676	Kotak FMP Series 309 - Regular Plan - IDCW Payout	10.17724511	22-Jun-2023	INF174KA1NJ6	-
151686	Kotak FMP Series 310 - Direct Plan - Growth Option	11.9317	25-Aug-2025	INF174KA1NO6	-
151683	Kotak FMP Series 310 - Regular Plan - Growth Option	11.8589	25-Aug-2025	INF174KA1NM0	-
151685	Kotak FMP Series 310 - Regular Plan - IDCW Payout option	11.8587	25-Aug-2025	INF174KA1NN8	-
151743	Kotak FMP Series 311 - Direct Plan - Growth Option	10.2674597	14-Sep-2023	INF174KA1NS7	-
151744	Kotak FMP Series 311 - Direct Plan - IDCW Option	10.26741517	14-Sep-2023	INF174KA1NT5	-
151741	Kotak FMP Series 311 - Regular Plan - Growth Option	10.26359191	14-Sep-2023	INF174KA1NQ1	-
151742	Kotak FMP Series 311 - Regular Plan - IDCW Option	10.26359162	14-Sep-2023	INF174KA1NR9	-
152175	Kotak FMP Series 323 - Direct Plan - Growth Option	10.18451128	01-Feb-2024	INF174KA1PU8	-
152176	Kotak FMP Series 323 - Direct Plan - IDCW Option	10.18897602	01-Feb-2024	INF174KA1PV6	-
152173	Kotak FMP Series 323 - Regular Plan - Growth Option	10.1806597	01-Feb-2024	INF174KA1PS2	-
152174	Kotak FMP Series 323 - Regular Plan - IDCW Option	10.18066027	01-Feb-2024	INF174KA1PT0	-
152224	Kotak FMP Series 324 - Direct Plan - Growth Option	10.22677217	12-Mar-2024	INF174KA1QE0	-
152222	Kotak FMP Series 324 - Direct Plan - IDCW Option	10.22674961	12-Mar-2024	INF174KA1QF7	-
152221	Kotak FMP Series 324 - Regular Plan - Growth Option	10.22209734	12-Mar-2024	INF174KA1QC4	-
152223	Kotak FMP Series 324 - Regular Plan - IDCW Option	10.22182181	12-Mar-2024	INF174KA1QD2	-
152249	Kotak FMP Series 325 - Direct Plan - Growth Option	10.18941792	13-Mar-2024	INF174KA1QI1	-
152248	Kotak FMP Series 325 - Direct Plan - IDCW Option	10.18952493	13-Mar-2024	INF174KA1QJ9	-
152246	Kotak FMP Series 325 - Regular Plan - Growth Option	10.18561798	13-Mar-2024	INF174KA1QG5	-
152247	Kotak FMP Series 325 - Regular Plan - IDCW Option	10.18561815	13-Mar-2024	INF174KA1QH3	-
152279	Kotak FMP Series 326 - Direct Plan - Growth Option	10.38581094	18-Jun-2024	INF174KA1QM3	-
152278	Kotak FMP Series 326 - Direct Plan - IDCW Payout Option	10.38708109	18-Jun-2024	INF174KA1QN1	-
152271	Kotak FMP Series 326 - Regular Plan - Growth Option	10.37814207	18-Jun-2024	INF174KA1QK7	-
152272	Kotak FMP Series 326 - Regular Plan - IDCW Payout Option	10.37814054	18-Jun-2024	INF174KA1QL5	-
152342	Kotak FMP Series 327 - Direct Plan - Growth Option	10.21846184	22-Apr-2024	INF174KA1QQ4	-
152340	Kotak FMP Series 327 - Direct Plan - IDCW Option	10.21940737	22-Apr-2024	INF174KA1QR2	-
152343	Kotak FMP Series 327 - Regular Plan - Growth Option	10.21416403	22-Apr-2024	INF174KA1QO9	-
152341	Kotak FMP Series 327 - Regular Plan - IDCW Option	10.21416403	22-Apr-2024	INF174KA1QP6	-
126496	Kotak Hybrid Fixed Term Plan Series 2 - Direct Plan - Diviedend	12.9476344	30-Jan-2017	INF174K01TK2	-
126497	Kotak Hybrid Fixed Term Plan Series 2 - Direct Plan - Growth	12.94787654	30-Jan-2017	INF174K01TJ4	-
126498	Kotak Hybrid Fixed Term Plan Series 2 - Regular Plan - Dividend	12.56256952	30-Jan-2017	INF174K01TI6	-
126495	Kotak Hybrid Fixed Term Plan Series 2 - Regular Plan - Growth	12.56256853	30-Jan-2017	INF174K01TH8	-
148180	Nippon India Capital Protection Oriented Fund  II - Plan A - Regular Plan - Growth Option	18.9818	07-Aug-2023	INF204KB10O8	-
148178	Nippon India Capital Protection Oriented Fund II - Plan A - Direct Plan - Growth Option	19.4390	07-Aug-2023	INF204KB12O4	-
148181	NIPPON INDIA CAPITAL PROTECTION ORIENTED FUND II - PLAN A - IDCW Option	18.9818	07-Aug-2023	INF204KB11O6	-
139338	Nippon India Dual Advantage Fixed Tenure Fund IX- Plan D- Direct Plan-Dividend Payout Option	10.0000	23-Dec-2019	INF204KB1403	-
139337	Nippon India Dual Advantage Fixed Tenure Fund IX- Plan D- Direct Plan-Growth Option	13.4753	23-Dec-2019	INF204KB1411	-
139336	Nippon India Dual Advantage Fixed Tenure Fund IX- Plan D- Dividend Payout Option	10.0000	23-Dec-2019	INF204KB1429	-
139335	Nippon India Dual Advantage Fixed Tenure Fund IX- Plan D- Growth Option	12.9173	23-Dec-2019	INF204KB1437	-
139571	Nippon India Dual Advantage Fixed Tenure Fund IX- Plan E- Direct Plan-Dividend Payout Option	10.0000	30-Sep-2019	INF204KB1AJ6	-
139570	Nippon India Dual Advantage Fixed Tenure Fund IX- Plan E- Direct Plan-Growth Option	13.0307	30-Sep-2019	INF204KB1AK4	-
139572	Nippon India Dual Advantage Fixed Tenure Fund IX- Plan E- Dividend Payout Option	10.0000	30-Sep-2019	INF204KB1AL2	-
139569	Nippon India Dual Advantage Fixed Tenure Fund IX- Plan E- Growth Option	12.6215	30-Sep-2019	INF204KB1AM0	-
139601	Nippon India Dual Advantage Fixed Tenure Fund IX- Plan F-Direct Plan-Dividend Payout Option	10.0000	30-Sep-2019	INF204KB1AR9	-
139599	Nippon India Dual Advantage Fixed Tenure Fund IX- Plan F-Direct Plan-Growth Option	12.4918	30-Sep-2019	INF204KB1AS7	-
139600	Nippon India Dual Advantage Fixed Tenure Fund IX- Plan F-Dividend Payout Option	10.0000	30-Sep-2019	INF204KB1AT5	-
139598	Nippon India Dual Advantage Fixed Tenure Fund IX- Plan F-Growth Option	12.1429	30-Sep-2019	INF204KB1AU3	-
140054	Nippon India Dual Advantage Fixed Tenure Fund X- Plan A- Direct Plan- Growth Option	12.4327	13-Aug-2020	INF204KB1FA4	-
140055	Nippon India Dual Advantage Fixed Tenure Fund X- Plan A- Direct Plan-Dividend Payout Option	10.0000	13-Aug-2020	INF204KB1EZ4	-
140053	Nippon India Dual Advantage Fixed Tenure Fund X- Plan A- Dividend Payout Option	10.0000	13-Aug-2020	INF204KB1FB2	-
140056	Nippon India Dual Advantage Fixed Tenure Fund X- Plan A- Growth Option	12.0793	13-Aug-2020	INF204KB1FC0	-
140150	Nippon India Dual Advantage Fixed Tenure Fund X- Plan B- Direct Plan- Dividend Payout Option	10.0000	17-Aug-2020	INF204KB1FE6	-
140151	Nippon India Dual Advantage Fixed Tenure Fund X- Plan B- Direct Plan-Growth Option	12.5325	17-Aug-2020	INF204KB1FF3	-
140149	Nippon India Dual Advantage Fixed Tenure Fund X- Plan B- Dividend Payout Option	10.0000	17-Aug-2020	INF204KB1FG1	-
140148	Nippon India Dual Advantage Fixed Tenure Fund X- Plan B- Growth Option	12.1527	17-Aug-2020	INF204KB1FH9	-
140410	Nippon India Dual Advantage Fixed Tenure Fund - X - Plan C - Direct Plan - Dividend Payout Option	10.0000	17-Aug-2020	INF204KB1GC8	-
140408	Nippon India Dual Advantage Fixed Tenure Fund - X - Plan C - Direct Plan - Growth Option	12.4508	17-Aug-2020	INF204KB1GD6	-
140409	Nippon India Dual Advantage Fixed Tenure Fund - X - Plan C - Dividend Payout Option	10.0000	17-Aug-2020	INF204KB1GE4	-
140407	Nippon India Dual Advantage Fixed Tenure Fund - X - Plan C - Growth Option	12.1359	17-Aug-2020	INF204KB1GF1	-
140432	Nippon India Dual Advantage Fixed Tenure Fund X- Plan D- Direct Plan-Dividend Payout Option	10.0000	17-Aug-2020	INF204KB1GK1	-
140431	Nippon India Dual Advantage Fixed Tenure Fund X- Plan D- Direct Plan-Growth Option	12.3935	17-Aug-2020	INF204KB1GL9	-
140430	Nippon India Dual Advantage Fixed Tenure Fund X- Plan D- Dividend Payout Option	10.0000	17-Aug-2020	INF204KB1GM7	-
140429	Nippon India Dual Advantage Fixed Tenure Fund X- Plan D- Growth Option	12.0577	17-Aug-2020	INF204KB1GN5	-
140438	Nippon India Dual Advantage Fixed Tenure Fund X- Plan E- Direct Plan - Growth Option	12.4535	28-Jan-2020	INF204KB1GP0	-
140439	Nippon India Dual Advantage Fixed Tenure Fund X- Plan E- Direct Plan- Dividend Payout Option	10.0000	28-Jan-2020	INF204KB1GO3	-
140441	Nippon India Dual Advantage Fixed Tenure Fund X- Plan E- Dividend Payout Option	10.0000	28-Jan-2020	INF204KB1GQ8	-
140440	Nippon India Dual Advantage Fixed Tenure Fund X- Plan E- Growth Option	12.1021	28-Jan-2020	INF204KB1GR6	-
140515	Nippon India Dual Advantage Fixed Tenure Fund X- Plan F- Direct Plan-Dividend Payout Option	10.0000	23-Oct-2020	INF204KB1GW6	-
140514	Nippon India Dual Advantage Fixed Tenure Fund X- Plan F- Direct Plan-Growth Option	12.3240	23-Oct-2020	INF204KB1GX4	-
140513	Nippon India Dual Advantage Fixed Tenure Fund X- Plan F- Dividend Payout Option	10.0000	23-Oct-2020	INF204KB1GY2	-
140516	Nippon India Dual Advantage Fixed Tenure Fund X- Plan F- Growth Option	11.9817	23-Oct-2020	INF204KB1GZ9	-
141158	Nippon India Dual Advantage Fixed Tenure Fund XI- Plan A- Direct Plan - Dividend Payout Option	10.0000	08-Jul-2020	INF204KB1JU4	-
141156	Nippon India Dual Advantage Fixed Tenure Fund XI- Plan A- Direct Plan- Growth Option	11.7757	08-Jul-2020	INF204KB1JV2	-
141157	Nippon India Dual Advantage Fixed Tenure Fund XI- Plan A- Dividend Payout Option	10.0000	08-Jul-2020	INF204KB1JW0	-
